Date,AKRA.JK,ANTM.JK,ASII.JK,AUTO.JK,AVIA.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BIRD.JK,BJBR.JK,BJTM.JK,BMRI.JK,BTPS.JK,CTRA.JK,DSNG.JK,ELSA.JK,EMTK.JK,ESSA.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,MPMX.JK,MTEL.JK,PNBN.JK,POWR.JK,PRDA.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMSM.JK,SSMS.JK,TAPG.JK,TLKM.JK,UNTR.JK,UNVR.JK
2023-11-17,1341.45,1508.48,5126.21,2402.58,461.32,8522.42,4362.13,4536.65,1169.69,1806.55,1030.92,565.44,5099.87,1683.11,1113.72,526.97,383.83,569.07,590.59,1500.31,10273.56,4590.0,6148.31,9328.5,1157.23,4664.41,1587.6,887.05,656.87,1105.0,619.99,5299.62,406.15,138.22,470.76,2381.18,371.68,6488.76,1767.44,1115.0,425.99,3345.58,20849.81,3251.51
2023-11-20,1369.6,1485.41,5216.15,2493.93,463.23,8334.6,4362.13,4558.36,1165.15,1806.55,1026.31,570.04,5078.26,1678.36,1094.09,531.8,387.58,574.02,585.63,1465.54,10322.6,4650.0,6124.39,9427.21,1142.88,4624.71,1592.5,904.88,661.74,1055.0,628.6,5418.45,410.05,139.15,477.38,2331.57,371.68,6562.21,1809.3,1095.0,425.99,3383.28,20918.17,3242.14
2023-11-21,1364.91,1494.64,5193.67,2493.93,465.14,8240.69,4445.35,4514.95,1142.48,1783.02,1035.52,570.04,5078.26,1678.36,1099.0,531.8,383.83,574.02,595.56,1475.47,10298.08,4650.0,6148.31,9229.79,1133.32,4644.56,1572.9,904.88,671.47,1080.0,619.99,5299.62,408.1,139.15,472.65,2331.57,371.68,6488.76,1776.74,1075.0,425.99,3411.55,20758.66,3260.88
2023-11-22,1369.6,1480.8,5103.73,2402.58,459.4,8334.6,4445.35,4580.07,1142.48,1783.02,1030.92,570.04,5078.26,1668.88,1099.0,522.14,381.96,583.92,580.67,1490.38,10298.08,4550.0,6076.54,9131.07,1162.01,4465.92,1612.1,895.97,671.47,1080.0,619.99,5299.62,408.1,140.08,470.76,2341.49,369.73,6317.36,1786.04,1065.0,422.05,3402.13,20348.5,3279.62
2023-11-23,1360.22,1476.18,5126.21,2375.17,457.49,8381.56,4511.04,4645.19,1151.55,1797.14,1030.92,570.04,5099.87,1687.85,1118.62,522.14,383.83,618.56,565.78,1470.51,10347.12,4590.0,6076.54,9131.07,1185.92,4535.39,1607.2,895.97,681.2,1095.0,619.99,5323.39,415.91,142.86,470.76,2281.96,371.68,6317.36,1767.44,1070.0,422.05,3392.7,20530.8,3317.1
2023-11-24,1360.22,1480.8,5148.7,2347.77,455.57,8381.56,4554.84,4688.6,1147.02,1806.55,1030.92,570.04,5078.26,1711.55,1099.0,531.8,381.96,623.51,565.78,1445.67,10224.52,4590.0,6148.31,9155.75,1152.45,4535.39,1563.1,909.34,681.2,1105.0,611.38,5418.45,415.91,141.0,470.76,2331.57,369.73,6292.87,1758.14,1080.0,449.66,3411.55,20621.95,3307.73
2023-11-27,1350.84,1494.64,5058.76,2384.31,468.97,8334.6,4620.53,4645.19,1169.69,1768.91,1030.92,570.04,5099.87,1626.21,1123.53,536.64,381.96,623.51,570.74,1435.73,10445.19,4520.0,6124.39,9131.07,1157.23,4525.47,1592.5,927.17,681.2,1120.0,607.08,5323.39,419.82,149.35,472.65,2242.27,371.68,6366.33,1753.48,1070.0,441.77,3468.1,20462.44,3298.36
2023-11-28,1341.45,1526.93,4991.31,2347.77,463.23,8334.6,4532.94,4645.19,1174.22,1778.32,1040.12,574.64,5099.87,1602.51,1113.72,526.97,385.71,628.45,580.67,1445.67,10445.19,4380.0,6100.46,9155.75,1133.32,4634.64,1572.9,922.71,676.33,1115.0,611.38,5323.39,417.86,147.5,470.76,2291.88,375.57,6268.38,1679.07,1060.0,433.88,3552.92,20508.01,3373.33
2023-11-29,1355.53,1568.45,4968.83,2329.5,457.49,8358.08,4576.73,4601.77,1160.62,1778.32,1049.32,579.24,5056.65,1611.99,1148.06,536.64,387.58,608.66,580.67,1440.7,10298.08,4690.0,6148.31,9279.14,1123.75,4535.39,1572.9,918.25,690.93,1115.0,615.69,5299.62,412.01,148.42,470.76,2272.04,377.51,6268.38,1706.97,1035.0,429.93,3505.79,20462.44,3401.44
2023-11-30,1346.15,1605.35,4856.41,2512.2,465.14,8428.51,4620.53,4580.07,1174.22,1783.02,1030.92,570.04,5056.65,1569.32,1108.81,541.47,389.45,638.35,550.89,1460.57,11327.88,4500.0,6148.31,10068.86,1123.75,4614.79,1582.7,918.25,700.66,1120.0,624.3,5228.33,402.24,145.64,472.65,2718.51,373.62,6366.33,1860.46,1015.0,425.99,3543.49,19961.13,3420.18
2023-12-01,1346.15,1573.06,5171.18,2402.58,465.14,8405.03,4598.63,4645.19,1151.55,1811.25,1040.12,574.64,5099.87,1531.39,1128.44,522.14,383.83,648.25,565.78,1450.63,10322.6,4400.0,6052.62,9427.21,1133.32,4684.26,1631.7,918.25,695.79,1135.0,619.99,5204.56,406.15,141.93,470.76,2202.59,369.73,6415.3,1739.53,1005.0,425.99,3609.46,20189.0,3401.44
2023-12-04,1318.0,1614.58,5171.18,2366.04,470.89,8421.55,4642.43,4775.42,1169.69,1745.39,1035.52,574.64,5186.31,1536.13,1128.44,522.14,378.22,638.35,595.56,1435.73,10298.08,4410.0,6076.54,9229.79,1142.88,4634.64,1607.2,922.71,705.53,1145.0,628.6,5204.56,415.91,142.86,501.01,2172.82,371.68,6317.36,1767.44,980.0,425.99,3590.61,20439.65,3401.44
2023-12-05,1318.0,1609.96,5148.7,2356.9,463.23,8397.96,4642.43,4732.01,1165.15,1778.32,1040.12,570.04,5164.7,1498.2,1152.97,517.3,378.22,623.51,590.59,1485.41,10469.71,4320.0,6196.16,9353.18,1157.23,4803.35,1626.8,922.71,700.66,1140.0,628.6,5133.27,412.01,143.79,529.37,2291.88,369.73,6243.9,1800.0,1015.0,425.99,3628.31,20097.85,3451.98
2023-12-06,1313.31,1568.45,5148.7,2347.77,457.49,8303.6,4576.73,4710.31,1147.02,1783.02,1035.52,565.44,5013.43,1540.87,1128.44,512.47,376.34,598.76,575.7,1455.6,10445.19,4450.0,6220.08,9377.86,1171.57,4902.59,1666.0,927.17,700.66,1125.0,628.6,5038.21,410.05,143.79,538.82,2281.96,375.57,6292.87,1804.65,1000.0,422.05,3694.28,19710.48,3347.08
2023-12-07,1252.34,1508.48,5103.73,2292.96,444.09,8327.19,4620.53,4753.72,1110.75,1764.2,1035.52,565.44,4970.21,1521.91,1118.62,512.47,366.98,598.76,560.81,1460.57,10445.19,4310.0,6172.23,9402.54,1166.79,4763.65,1636.6,927.17,705.53,1120.0,628.6,4943.15,404.19,141.93,519.91,2242.27,367.78,6170.44,1809.3,1010.0,418.1,3684.85,19778.84,3404.3
2023-12-08,1308.62,1554.61,5103.73,2283.82,447.92,8256.42,4445.35,4666.89,1106.21,1745.39,1035.52,565.44,4926.99,1498.2,1089.19,531.8,365.11,574.02,555.85,1460.57,10763.94,4360.0,6124.39,9254.46,1157.23,4813.27,1612.1,922.71,700.66,1130.0,632.61,5014.44,396.38,139.15,510.46,2242.27,367.78,6170.44,1758.14,1015.0,425.99,3713.13,20325.72,3347.08
2023-12-11,1313.31,1526.93,5036.28,2201.6,444.09,8256.42,4532.94,4601.77,1097.15,1698.34,1030.92,556.25,4991.82,1488.72,1064.66,526.97,363.24,544.33,526.07,1450.63,10322.6,4190.0,6100.46,9303.82,1133.32,4763.65,1597.4,904.88,710.39,1125.0,623.64,4943.15,388.57,137.29,501.01,2192.67,360.0,5999.04,1683.72,1020.0,429.93,3750.82,19892.77,3337.55
2023-12-12,1313.31,1499.25,5013.8,2155.93,447.92,8209.24,4620.53,4623.48,1092.61,1641.89,1030.92,560.85,5013.43,1526.65,1079.38,526.97,355.75,534.43,516.15,1455.6,10420.67,4220.0,6148.31,9279.14,1142.88,4872.82,1577.8,913.8,710.39,1100.0,619.15,5109.5,392.48,139.15,501.01,2232.35,360.0,6048.01,1739.53,1000.0,433.88,3684.85,19915.56,3270.8
2023-12-13,1313.31,1471.57,4968.83,2128.52,440.26,8185.65,4532.94,4601.77,1083.55,1641.89,1026.31,556.25,4948.6,1502.94,1049.94,517.3,348.26,549.28,501.26,1450.63,10347.12,4020.0,6124.39,9180.43,1147.66,4644.56,1577.8,900.42,700.66,1065.0,614.67,5014.44,394.43,137.29,519.91,2162.9,361.95,6096.98,1688.37,980.0,429.93,3694.28,19072.45,3289.87
2023-12-14,1360.22,1513.09,5058.76,2155.93,440.26,8539.5,4686.23,4818.84,1110.75,1693.64,1026.31,560.85,5143.09,1521.91,1143.16,512.47,353.88,569.07,511.19,1455.6,10371.63,4170.0,6124.39,9180.43,1152.45,4763.65,1568.0,900.42,705.53,1080.0,614.67,5038.21,410.05,139.15,524.64,2162.9,363.89,6048.01,1669.76,980.0,429.93,3713.13,19550.97,3242.19
2023-12-15,1374.29,1540.77,5081.25,2229.01,432.6,8704.62,4620.53,4818.84,1115.28,1707.75,1017.11,556.25,5099.87,1555.1,1128.44,517.3,353.88,564.12,506.22,1470.51,10224.52,4220.0,6052.62,9180.43,1138.1,4783.5,1568.0,913.8,700.66,1090.0,614.67,5085.74,412.01,138.22,515.19,2083.53,361.95,6072.5,1716.28,955.0,429.93,3750.82,19391.46,3337.55
2023-12-18,1350.84,1536.15,5036.28,2064.57,428.77,8681.04,4554.84,4775.42,1106.21,1674.82,1026.31,560.85,5121.48,1540.87,1123.53,526.97,353.88,564.12,496.3,1460.57,10396.15,4210.0,6004.77,9180.43,1138.1,4743.8,1582.7,900.42,681.2,1090.0,610.18,5109.5,417.86,137.29,515.19,2103.37,367.78,5999.04,1744.18,1020.0,429.93,3741.4,19869.98,3251.72
2023-12-19,1360.22,1513.09,5058.76,2119.39,428.77,8728.21,4554.84,4818.84,1115.28,1693.64,1035.52,560.85,5164.7,1574.06,1118.62,531.8,359.49,559.18,511.19,1475.47,10371.63,4170.0,6052.62,9081.71,1142.88,4843.05,1626.8,909.34,690.93,1090.0,601.21,5133.27,413.96,138.22,524.64,2133.14,365.84,6048.01,1800.0,1005.0,422.05,3741.4,19892.77,3270.8
2023-12-20,1360.22,1508.48,5058.76,2165.06,419.2,8775.39,4554.84,4818.84,1106.21,1679.52,1035.52,560.85,5121.48,1555.1,1108.81,531.8,361.37,559.18,526.07,1470.51,10371.63,4240.0,6004.77,9032.36,1138.1,4763.65,1582.7,918.25,695.79,1085.0,619.15,5133.27,421.77,138.22,515.19,2133.14,367.78,6096.98,1795.34,1000.0,425.99,3731.98,19869.98,3299.4
2023-12-21,1346.15,1508.48,4991.31,2137.66,413.46,8798.98,4511.04,4840.54,1101.68,1679.52,1035.52,560.85,5164.7,1531.39,1133.34,531.8,363.24,549.28,511.19,1455.6,10347.12,4250.0,6004.77,9032.36,1138.1,4723.95,1568.0,913.8,700.66,1090.0,614.67,5109.5,419.82,137.29,505.73,2103.37,369.73,6023.53,1800.0,1000.0,425.99,3722.55,20052.28,3308.94
2023-12-22,1360.22,1536.15,4991.31,2119.39,407.72,8798.98,4598.63,4927.37,1092.61,1684.23,1035.52,565.44,5164.7,1559.84,1133.34,531.8,365.11,539.38,506.22,1465.54,10322.6,4270.0,6004.77,9155.75,1142.88,4753.73,1553.3,918.25,729.85,1095.0,619.15,5085.74,423.72,139.15,510.46,2103.37,365.84,6145.95,1818.6,1020.0,425.99,3731.98,20075.06,3308.94
2023-12-27,1355.53,1600.74,4991.31,2110.25,478.54,8846.16,4620.53,4883.96,1097.15,1707.75,1040.12,570.04,5186.31,1569.32,1128.44,522.14,374.47,554.23,521.11,1460.57,10371.63,4340.0,6076.54,9155.75,1138.1,4723.95,1587.6,922.71,724.99,1100.0,632.61,5133.27,435.44,137.29,496.28,2202.59,363.89,6145.95,1846.51,1020.0,422.05,3713.13,20439.65,3308.94
2023-12-28,1355.53,1582.29,5036.28,2119.39,521.61,8869.75,4686.23,4970.78,1128.88,1707.75,1049.32,570.04,5294.36,1602.51,1143.16,522.14,370.73,559.18,516.15,1455.6,10445.19,4370.0,6172.23,9279.14,1128.54,4714.03,1587.6,931.63,720.12,1115.0,632.61,5109.5,441.29,139.15,501.01,2152.98,365.84,6145.95,1851.16,1030.0,425.99,3731.98,20690.3,3375.69
2023-12-29,1383.67,1573.06,5081.25,2155.93,478.54,8869.75,4708.12,4970.78,1133.42,1684.23,1058.53,574.64,5229.53,1602.51,1148.06,536.64,363.24,583.92,526.07,1480.44,10371.63,4310.0,6172.23,9279.14,1128.54,4833.12,1577.8,936.08,686.06,1210.0,637.1,5133.27,443.25,157.7,496.28,2162.9,365.84,6268.38,1855.81,1045.0,429.93,3722.55,20621.95,3366.15
2024-01-02,1407.12,1600.74,5126.21,2183.33,478.54,8893.34,4708.12,5000.74,1147.02,1712.45,1067.73,574.64,5294.36,1583.54,1143.16,526.97,368.86,578.97,555.85,1465.54,10445.19,4420.0,6172.23,9303.82,1118.97,4813.27,1587.6,936.08,666.6,1130.0,632.61,5109.5,431.53,141.93,482.1,2143.06,367.78,6341.84,1869.76,1025.0,429.93,3760.25,21396.69,3385.23
2024-01-03,1421.19,1568.45,5036.28,2137.66,474.72,8822.57,4686.23,4934.65,1137.95,1679.52,1076.94,593.03,5272.75,1550.35,1143.16,512.47,368.86,569.07,560.81,1465.54,10420.67,4420.0,6124.39,9180.43,1109.41,4813.27,1572.9,958.37,661.74,1135.0,628.13,5085.74,429.58,142.86,496.28,2053.76,369.73,6292.87,1860.46,1005.0,429.93,3731.98,21168.82,3366.15
2024-01-04,1482.17,1554.61,5126.21,2165.06,472.8,8940.52,4905.21,5022.77,1174.22,1684.23,1090.75,597.62,5488.84,1545.61,1152.97,526.97,381.96,559.18,585.63,1470.51,10837.5,4390.0,6172.23,9205.11,1080.72,4723.95,1558.2,958.37,647.14,1125.0,637.1,5133.27,427.63,143.79,491.56,2024.0,371.68,6341.84,1837.21,1005.0,429.93,3741.4,21214.4,3356.62
2024-01-05,1468.1,1545.38,5058.76,2137.66,474.72,9034.88,4883.31,5066.83,1174.22,1693.64,1086.14,597.62,5553.67,1540.87,1167.69,522.14,376.34,559.18,565.78,1465.54,10518.75,4310.0,6172.23,9106.39,1085.5,4654.48,1548.4,958.37,666.6,1130.0,637.1,5085.74,433.48,142.86,491.56,1974.39,371.68,6243.9,1837.21,980.0,433.88,3666.01,21191.61,3356.62
2024-01-08,1454.02,1522.32,5013.8,2174.2,478.54,9034.88,4883.31,4956.68,1165.15,1665.41,1086.14,593.03,5532.06,1517.17,1202.03,522.14,372.6,549.28,570.74,1445.67,10543.27,4280.0,6124.39,9106.39,1090.28,4654.48,1558.2,958.37,661.74,1110.0,632.61,5133.27,433.48,143.79,491.56,2014.08,365.84,6121.47,1888.37,960.0,429.93,3666.01,20986.53,3318.47
2024-01-09,1454.02,1517.7,5013.8,2238.15,478.54,9082.06,4949.01,5022.77,1205.95,1651.3,1090.75,597.62,5510.45,1526.65,1231.47,512.47,363.24,549.28,560.81,1415.86,10812.98,4150.0,6100.46,9032.36,1075.93,4753.73,1558.2,936.08,656.87,1130.0,632.61,5061.97,433.48,148.42,491.56,2073.61,367.78,6170.44,2027.9,975.0,422.05,3731.98,21054.89,3270.8
2024-01-10,1468.1,1526.93,4968.83,2329.5,488.11,9011.29,4905.21,5022.77,1210.49,1660.7,1086.14,602.22,5553.67,1559.84,1231.47,517.3,365.11,569.07,565.78,1450.63,11131.73,4160.0,6076.54,9032.36,1071.15,4803.35,1548.4,953.92,681.2,1145.0,641.59,5133.27,433.48,150.28,496.28,2103.37,365.84,6194.93,1990.69,980.0,425.99,3769.67,21237.19,3251.72
2024-01-11,1449.33,1508.48,4991.31,2311.23,483.33,9034.88,4905.21,5066.83,1233.16,1717.16,1095.35,606.82,5575.28,1602.51,1241.28,517.3,366.98,554.23,560.81,1450.63,10911.06,4100.0,6076.54,9180.43,1061.59,4803.35,1563.1,958.37,666.6,1130.0,637.1,5109.5,437.39,151.21,491.56,2182.75,367.78,6121.47,2000.0,970.0,429.93,3760.25,21237.19,3251.72
2024-01-12,1463.41,1499.25,5036.28,2375.17,521.61,9152.83,4905.21,5154.95,1224.09,1717.16,1109.15,606.82,5683.33,1664.14,1221.66,526.97,385.71,549.28,600.52,1465.54,10960.1,4180.0,6100.46,9155.75,1052.02,4783.5,1563.1,953.92,666.6,1135.0,641.59,5133.27,433.48,152.14,491.56,2162.9,367.78,6145.95,2083.72,955.0,433.88,3779.1,21784.06,3308.94
2024-01-15,1468.1,1480.8,4968.83,2347.77,521.61,9176.42,4927.11,5132.92,1228.62,1703.05,1099.95,611.42,5618.5,1626.21,1206.94,531.8,383.83,539.38,585.63,1420.83,10911.06,4150.0,6172.23,9032.36,1066.37,4694.18,1558.2,945.0,666.6,1125.0,637.1,5085.74,435.44,149.35,496.28,2232.35,365.84,6145.95,1990.69,975.0,433.88,3769.67,22536.03,3270.8
2024-01-16,1482.17,1480.8,4946.35,2347.77,516.83,9152.83,4905.21,5132.92,1201.42,1698.34,1099.95,606.82,5640.11,1626.21,1221.66,531.8,391.32,544.33,585.63,1311.53,10862.02,4150.0,6172.23,9155.75,1080.72,4674.33,1553.3,945.0,676.33,1135.0,637.1,5180.8,443.25,146.57,496.28,2182.75,365.84,6048.01,2027.9,970.0,441.77,3779.1,22422.09,3251.72
2024-01-17,1510.31,1480.8,4856.41,2347.77,521.61,9200.01,4861.41,5088.86,1210.49,1703.05,1090.75,606.82,5640.11,1588.28,1202.03,522.14,381.96,544.33,575.7,1271.79,10911.06,4100.0,6124.39,9057.04,1071.15,4664.41,1548.4,940.54,661.74,1140.0,637.1,5038.21,425.67,144.71,491.56,2202.59,367.78,5950.07,2027.9,975.0,437.82,3760.25,22080.29,3165.9
2024-01-18,1510.31,1494.64,4833.93,2320.36,526.4,9129.24,4861.41,5066.83,1210.49,1726.57,1095.35,606.82,5640.11,1574.06,1216.75,531.8,383.83,549.28,560.81,1356.24,11058.17,4130.0,6100.46,9032.36,1061.59,4644.56,1548.4,936.08,656.87,1110.0,637.1,4966.91,419.82,144.71,491.56,2192.67,369.73,5925.58,1990.69,980.0,441.77,3722.55,21966.36,3146.83
2024-01-19,1524.38,1517.7,4811.45,2174.2,526.4,9082.06,4817.62,5110.89,1228.62,1750.09,1090.75,606.82,5640.11,1536.13,1197.12,526.97,381.96,529.48,585.63,1341.34,11327.88,4080.0,6172.23,9057.04,1075.93,4714.03,1523.9,940.54,652.0,1125.0,632.61,4943.15,415.91,147.5,486.83,2143.06,365.84,5925.58,2037.2,995.0,441.77,3713.13,21943.57,3089.61
2024-01-22,1533.76,1517.7,4699.03,2192.47,531.18,9082.06,4839.51,5088.86,1246.76,1613.66,1095.35,602.22,5618.5,1550.35,1221.66,522.14,374.47,529.48,580.67,1341.34,11180.77,4040.0,6148.31,8884.29,1047.24,4733.88,1523.9,931.63,656.87,1125.0,628.13,4919.38,410.05,150.28,486.83,2123.22,363.89,5876.61,1953.48,990.0,433.88,3750.82,21191.61,2975.18
2024-01-23,1547.83,1485.41,4609.1,2174.2,555.11,9058.47,4751.92,5022.77,1205.95,1594.84,1081.54,602.22,5618.5,1526.65,1197.12,512.47,376.34,529.48,565.78,1311.53,11156.25,3940.0,6124.39,8933.64,1032.9,4723.95,1523.9,913.8,647.14,1115.0,632.61,4943.15,404.19,146.57,472.65,2152.98,363.89,5852.12,1934.88,1160.0,433.88,3722.55,20690.3,3032.4
2024-01-24,1547.83,1416.21,4564.13,2146.79,559.9,8987.7,4795.72,4978.71,1169.69,1576.02,1072.34,597.62,5532.06,1531.39,1202.03,502.8,368.86,519.59,540.96,1376.12,11180.77,4050.0,6172.23,9106.39,1018.55,4783.5,1563.1,913.8,642.27,1125.0,623.64,4990.68,404.19,147.5,472.65,2182.75,363.89,5901.1,1934.88,1235.0,425.99,3741.4,20553.58,3051.47
2024-01-25,1547.83,1434.67,4541.65,2119.39,540.75,8964.11,4730.02,4868.57,1169.69,1547.8,1076.94,602.22,5424.01,1540.87,1197.12,502.8,376.34,514.64,531.04,1331.4,11180.77,4110.0,6124.39,8983.0,1032.9,4664.41,1543.5,913.8,632.54,1110.0,623.64,5014.44,410.05,147.5,477.38,2212.51,360.0,6023.53,1860.46,1225.0,437.82,3750.82,21077.68,3013.33
2024-01-26,1575.97,1453.12,4564.13,2037.17,545.54,8822.57,4751.92,4780.45,1165.15,1552.5,1076.94,597.62,5445.62,1526.65,1211.84,497.96,376.34,490.89,506.22,1326.44,11229.81,3980.0,6148.31,9106.39,1028.12,4704.11,1509.2,904.88,656.87,1110.0,628.13,4919.38,406.15,142.86,472.65,2311.73,356.11,6048.01,1855.81,1230.0,437.82,3750.82,20940.96,3013.33
2024-01-29,1533.76,1443.89,4433.73,2028.03,545.54,9011.29,4883.31,4912.62,1187.82,1561.91,1081.54,602.22,5596.89,1526.65,1226.56,497.96,376.34,465.15,511.19,1306.56,11180.77,3860.0,6148.31,8958.32,1018.55,4714.03,1479.8,895.97,647.14,1110.0,628.13,4943.15,412.01,143.79,477.38,2272.04,356.11,6072.5,1934.88,1190.0,429.93,3779.1,21259.97,2937.04
2024-01-30,1533.76,1443.89,4586.61,2064.57,540.75,9105.65,4949.01,4956.68,1174.22,1547.8,1072.34,597.62,5748.16,1502.94,1231.47,493.13,376.34,463.18,496.3,1321.47,11009.13,3890.0,6124.39,8958.32,1013.77,4862.89,1479.8,900.42,642.27,1110.0,628.13,4848.09,404.19,144.71,477.38,2331.57,356.11,6048.01,1944.18,1190.0,437.82,3769.67,20827.03,2984.72
2024-01-31,1519.69,1430.05,4609.1,2046.3,555.11,9011.29,5036.6,5022.77,1183.29,1599.55,1072.34,597.62,5748.16,1507.68,1226.56,493.13,376.34,459.22,488.36,1296.63,11548.56,3870.0,6100.46,8908.96,1013.77,4962.14,1479.8,900.42,661.74,1100.0,632.61,4800.56,410.05,142.86,482.1,2202.59,356.11,6072.5,1879.07,1190.0,441.77,3731.98,20918.17,2956.11
2024-02-01,1510.31,1416.21,4609.1,2037.17,564.68,9152.83,5014.7,5066.83,1174.22,1571.32,1063.13,597.62,5661.72,1507.68,1182.41,493.13,374.47,488.91,506.22,1316.5,11352.4,3930.0,6076.54,8810.25,1018.55,4986.95,1479.8,904.88,656.87,1100.0,632.61,4743.52,404.19,144.71,477.38,2291.88,354.16,6194.93,1916.27,1140.0,441.77,3807.37,20781.45,2956.11
2024-02-02,1491.55,1406.99,4788.96,2018.9,559.9,9152.83,5058.5,5154.95,1160.62,1632.48,1067.73,602.22,5769.77,1507.68,1172.59,493.13,372.6,479.01,501.26,1336.37,11352.4,3890.0,6124.39,8810.25,1052.02,4912.52,1509.2,904.88,661.74,1090.0,628.13,4715.0,404.19,145.64,472.65,2291.88,354.16,6194.93,1888.37,1155.0,441.77,3760.25,20827.03,3022.86
2024-02-05,1505.62,1328.57,4654.06,2000.63,545.54,9034.88,5036.6,5088.86,1151.55,1599.55,1067.73,606.82,5899.43,1483.98,1177.5,517.3,370.73,457.24,540.96,1321.47,11254.33,3830.0,6028.69,8785.57,1071.15,4833.12,1514.1,900.42,652.0,1095.0,632.61,4715.0,398.34,144.71,477.38,2272.04,350.27,6145.95,1925.58,1245.0,445.71,3750.82,20667.52,3051.47
2024-02-06,1529.07,1314.73,4721.51,2018.9,545.54,9082.06,5058.5,5132.92,1142.48,1623.07,1076.94,606.82,5921.04,1531.39,1226.56,502.8,372.6,469.11,526.07,1326.44,11303.37,3670.0,6076.54,8834.93,1080.72,4892.67,1514.1,900.42,652.0,1100.0,628.13,4724.51,400.29,144.71,472.65,2331.57,352.22,6121.47,1953.48,1205.0,449.66,3750.82,20781.45,3099.15
2024-02-07,1519.69,1300.89,4788.96,2091.98,540.75,9152.83,5036.6,5154.95,1137.95,1623.07,1076.94,611.42,6007.47,1564.58,1221.66,507.63,372.6,467.13,521.11,1336.37,11205.29,3660.0,6076.54,8686.86,1042.46,4862.89,1470.0,895.97,652.0,1090.0,628.13,4638.95,406.15,141.0,472.65,2242.27,350.27,6023.53,1953.48,1200.0,449.66,3750.82,20872.6,3118.22
2024-02-12,1529.07,1351.63,4766.48,2046.3,545.54,9247.19,5211.78,5309.16,1233.16,1674.82,1099.95,625.21,6137.13,1408.12,1241.28,497.96,370.73,469.11,516.15,1316.5,11425.96,4060.0,6124.39,8785.57,1037.68,4912.52,1460.2,909.34,652.0,1110.0,623.64,4705.49,410.05,139.15,477.38,2222.43,352.22,6072.5,1972.09,1120.0,445.71,3769.67,21168.82,2784.47
2024-02-13,1533.76,1425.44,4676.55,2028.03,535.97,9176.42,5146.09,5287.13,1219.56,1674.82,1095.35,620.61,6072.3,1370.19,1231.47,497.96,374.47,459.22,521.11,1296.63,11156.25,4050.0,6076.54,8612.82,1028.12,4783.5,1450.4,922.71,642.27,1115.0,628.13,4724.51,404.19,138.22,472.65,2192.67,350.27,6023.53,1962.79,1080.0,433.88,3750.82,21100.46,2670.04
2024-02-15,1538.45,1420.83,4609.1,2018.9,559.9,9294.37,5255.58,5397.28,1255.82,1698.34,1104.55,634.4,6223.57,1393.9,1246.19,497.96,376.34,465.15,555.85,1301.6,11425.96,4000.0,6124.39,8983.0,1047.24,4813.27,1425.9,931.63,647.14,1115.0,628.13,4705.49,417.86,137.29,491.56,2192.67,352.22,6366.33,1944.18,1020.0,437.82,3797.94,21146.04,2794.0
2024-02-16,1524.38,1411.6,4676.55,2009.76,564.68,9388.73,5255.58,5419.31,1237.69,1660.7,1109.15,629.8,6223.57,1346.48,1197.12,497.96,376.34,451.3,540.96,1276.76,11229.81,3690.0,6148.31,8711.54,1032.9,4694.18,1455.3,931.63,647.14,1105.0,628.13,4657.96,413.96,134.51,529.37,2262.12,350.27,6366.33,1906.97,1090.0,433.88,3920.46,21191.61,2698.64
2024-02-19,1519.69,1397.76,4609.1,2064.57,555.11,9317.96,5146.09,5375.25,1224.09,1646.59,1109.15,625.21,6180.35,1299.07,1187.31,497.96,372.6,451.3,511.19,1266.82,11352.4,3850.0,6196.16,8711.54,1032.9,4704.11,1440.6,927.17,637.41,1100.0,632.61,4486.86,412.01,135.44,538.82,2321.65,350.27,6194.93,1860.46,1100.0,429.93,3920.46,20918.17,2670.04
2024-02-20,1515.0,1388.54,4676.55,2155.93,555.11,9459.5,5277.48,5551.49,1323.83,1646.59,1122.96,620.61,6180.35,1327.52,1216.75,493.13,376.34,461.2,511.19,1246.95,11327.88,3780.0,6267.93,8933.64,1042.46,4763.65,1470.0,940.54,637.41,1115.0,628.13,4486.86,415.91,137.29,548.27,2281.96,352.22,6145.95,1869.76,1095.0,433.88,3967.58,20872.6,2631.89
2024-02-21,1519.69,1356.24,4721.51,2155.93,545.54,9412.32,5255.58,5551.49,1337.43,1674.82,1127.56,620.0,6266.79,1322.78,1226.56,507.63,372.6,463.18,516.15,1251.92,11254.33,3700.0,6315.77,8908.96,1037.68,4793.42,1460.2,945.0,632.54,1115.0,632.61,4477.35,406.15,139.15,567.18,2381.18,352.22,6096.98,1860.46,1125.0,425.99,3939.31,20986.53,2565.14
2024-02-22,1529.07,1383.92,4744.0,2119.39,564.68,9317.96,5211.78,5507.43,1346.5,1674.82,1118.36,615.0,6137.13,1303.81,1241.28,502.8,383.83,457.24,516.15,1251.92,11376.92,3890.0,6435.39,8958.32,1052.02,4922.44,1455.3,953.92,632.54,1115.0,628.13,4505.87,408.1,141.0,581.36,2351.41,354.16,6023.53,1813.95,1130.0,429.93,3854.49,21077.68,2593.75
